(4.95322,0.501962,25) (-0.836079,-0.135264,-0.531672)
(-20.2743,-7.39802,25) (0.670273,0.736685,-0.0896032)
(16.6441,5.95516,25) (0.436566,0.0157536,-0.899534)
(-13.7756,1.15524,25) (-0.235964,0.843055,-0.4833)
(-17.7834,-15.359,25) (-0.534968,-0.113142,-0.837262)
(4.89658,7.64974,25) (-0.856034,0.038999,-0.515446)
(11.2672,-15.0092,25) (-0.238699,-0.778906,-0.579939)
(21.0956,2.99037,25) (-0.693426,0.156167,-0.703401)
(9.58313,-7.90791,25) (-0.415131,-0.146046,-0.897963)
(1.2997,-7.87904,25) (0.707704,0.702329,-0.0767404)
(17.8748,19.3951,25) (0.801099,0.154963,-0.578123)
(-7.14958,-19.5012,25) (0.248303,-0.0794703,-0.965417)
(-3.37683,15.0367,25) (-0.919837,-0.237174,-0.312487)
(7.66139,-8.86595,25) (-0.17605,0.580448,-0.795038)
(23.2075,-14.7114,25) (0.418775,0.418314,-0.806003)
(-16.8936,1.48445,25) (-0.0847944,-0.24596,-0.965564)
(-18.6969,-14.7206,25) (-0.0764267,0.720096,-0.689652)
(-21.5506,-16.9673,25) (0.555891,0.638327,-0.532469)
(19.0475,-5.9929,25) (-0.0507483,0.934931,-0.351181)
(7.25079,-5.26831,25) (-0.746517,0.613107,-0.25848)
(-12.615,-11.6365,25) (-0.742999,-0.630916,-0.223377)
(-0.602113,20.3364,25) (-0.081708,-0.458827,-0.884761)
(18.8564,-4.48921,25) (-0.988932,0.0811045,-0.124239)
(16.508,-23.3723,25) (0.31096,-0.504088,-0.805729)
(6.06312,3.06132,25) (-0.539355,-0.365351,-0.758693)
(-7.78708,-1.62307,25) (0.578965,0.248154,-0.776672)
(5.88343,-24.1292,25) (-0.186872,0.957468,-0.219851)
(12.2361,-5.31077,25) (0.0865005,-0.163941,-0.98267)
(-2.74703,17.3076,25) (0.12319,-0.510651,-0.850917)
(23.0822,-22.4298,25) (0.747746,0.048559,-0.662206)
(-17.1275,-6.46677,25) (0.0223832,0.998056,-0.0581655)
(9.67417,17.6904,25) (-0.387477,0.16536,-0.906927)
(22.6219,23.119,25) (-0.368529,-0.919525,-0.136602)
(-1.08316,-20.5172,25) (0.250124,-0.544788,-0.800402)
(2.98597,-21.7717,25) (0.0362444,0.999121,-0.0210502)
(24.4018,10.5687,25) (0.894784,-0.34364,-0.285084)
(7.2533,8.94867,25) (-0.394108,0.499223,-0.771658)
(24.9739,8.93401,25) (-0.277236,-0.0593146,-0.958969)
(-22.9635,-12.257,25) (0.555962,-0.0195582,-0.830978)
(-13.4614,-11.7914,25) (0.0869561,-0.88125,-0.464582)
(8.12519,-16.4565,25) (0.044981,-0.990716,-0.128287)
(0.0987122,23.7036,25) (-0.0616743,0.925555,-0.373557)
(17.802,3.43434,25) (-0.670564,-0.73903,-0.064644)
(-12.5682,11.8358,25) (0.117155,-0.81108,-0.573083)
(4.71052,12.4312,25) (-0.946152,0.0335738,-0.321976)
(3.57438,19.8473,25) (0.192155,0.942268,-0.274238)
(-23.8352,-6.47198,25) (-0.704681,-0.0284583,-0.708953)
(16.7953,12.9997,25) (0.646749,-0.616461,-0.4491)
(22.8911,17.0176,25) (-0.212113,0.402968,-0.890295)
(8.50494,10.7185,25) (0.848252,0.490833,-0.198873)
(5.51809,17.235,25) (-0.963686,0.266541,-0.0162776)
(6.14981,15.7243,25) (-0.252793,-0.468851,-0.84633)
(-22.4122,-8.7187,25) (-0.318238,0.15915,-0.934556)
(0.191789,3.62505,25) (0.676691,0.648846,-0.347977)
(24.741,0.246187,25) (0.0302787,0.886736,-0.461284)
(4.69034,-17.4435,25) (-0.290645,0.514677,-0.806618)
(9.7784,-3.09299,25) (0.0333673,0.914765,-0.402606)
(9.03075,-5.40574,25) (0.337445,0.870731,-0.357711)
(16.6049,5.40037,25) (-0.70799,0.680987,-0.1871)
(-14.1994,-16.1302,25) (-0.447441,0.130781,-0.8847)
(-12.1395,1.65099,25) (-0.407807,-0.334744,-0.849494)
(-19.423,19.12,25) (0.570481,-0.781822,-0.251607)
(-11.52,-15.3553,25) (0.0918528,0.941838,-0.32327)
(-17.6993,-7.71797,25) (0.585519,0.303642,-0.751644)
(-7.5109,24.6153,25) (-0.730209,-0.196953,-0.65422)
(19.2099,6.09232,25) (0.153975,0.965445,-0.210256)
(8.30738,-9.18385,25) (0.520228,0.200202,-0.83023)
(-23.7229,10.7711,25) (0.483699,-0.850103,-0.208231)
(2.60458,-13.9676,25) (-0.717086,0.696869,-0.0127295)
(-11.9463,-16.6836,25) (0.0144632,-0.291585,-0.956436)
(11.427,-18.7628,25) (0.374189,-0.634485,-0.676321)
(1.94145,-24.1679,25) (-0.930718,0.358744,-0.0711778)
(-14.813,-3.73702,25) (-0.0439221,0.972409,-0.22911)
(20.8912,-14.5869,25) (-0.727141,-0.649303,-0.22287)
(0.340368,0.752183,25) (0.17529,0.437136,-0.882148)
(0.0239518,-15.842,25) (-0.0351664,-0.437203,-0.898675)
(14.6792,-21.5384,25) (0.895654,-0.262461,-0.359051)
(24.5934,17.511,25) (-0.501911,-0.48314,-0.717399)
(-11.5398,-1.20112,25) (-0.941909,0.255969,-0.217455)
(11.5324,6.68166,25) (0.0644626,0.0792246,-0.99477)
(24.8253,11.6906,25) (-0.479315,0.877596,-0.00913001)
(-5.63556,-7.56124,25) (0.216146,0.39686,-0.892067)
(1.99197,-6.1539,25) (-0.0322057,0.0487797,-0.99829)
(15.8305,11.5403,25) (0.769364,-0.396221,-0.501087)
(7.85386,4.89798,25) (-0.716463,-0.0235445,-0.697227)
(20.5945,-5.89651,25) (-0.859163,0.486187,-0.159564)
(-3.32906,-2.23148,25) (0.782021,0.623243,-0.0033548)
(-3.28628,13.9407,25) (-0.42917,0.596044,-0.678634)
(17.21,15.7006,25) (-0.594151,0.703768,-0.38948)
(-3.43395,-11.1116,25) (-0.696385,-0.45855,-0.552068)
(-13.6954,1.42144,25) (0.937757,-0.212359,-0.274799)
(7.39368,-20.4124,25) (-0.972262,-0.0908842,-0.215514)
(0.262643,21.0782,25) (-0.512381,-0.254421,-0.820205)
(-1.54823,-1.45558,25) (-0.419824,-0.594098,-0.686145)
(-8.88824,-16.3046,25) (0.832742,0.108677,-0.542891)
(18.1645,-2.1961,25) (0.696878,-0.51639,-0.497697)
(5.86451,-4.61659,25) (-0.797987,-0.529815,-0.287251)
(18.54,19.4326,25) (-0.408994,0.681314,-0.607072)
(-13.2358,-0.143075,25) (0.0639778,-0.383422,-0.921354)
(20.7006,-15.405,25) (-0.845567,0.430006,-0.316402)
(-8.35887,-21.7061,25) (-0.0412312,0.622761,-0.781325)
(-8.93565,13.6342,25) (-0.196929,-0.450535,-0.870768)
(-10.0721,-21.2378,25) (0.604336,-0.73068,-0.317623)
(-6.18358,-6.52067,25) (-0.715921,0.290987,-0.634652)
(-22.2719,-24.8418,25) (0.986671,-0.147363,-0.0690214)
(-19.0279,-4.73408,25) (0.650163,0.710223,-0.269947)
(8.30135,8.31077,25) (0.646174,-0.00264278,-0.763185)
(13.5719,-9.49081,25) (-0.302989,0.386795,-0.870969)
(17.5788,-22.6465,25) (0.393468,0.0810211,-0.915761)
(-12.1406,11.8425,25) (0.314804,0.92491,-0.213165)
(6.59493,-18.4947,25) (-0.94833,-0.221774,-0.226908)
(15.8278,24.1485,25) (0.847091,-0.514679,-0.132445)
(-19.0989,24.6418,25) (0.845673,0.521577,-0.113115)
(6.81083,-22.9699,25) (-0.0458449,0.340745,-0.939037)
(-0.052599,-14.7641,25) (-0.62182,0.60347,-0.499163)
(4.33821,-17.1748,25) (-0.841422,-0.348678,-0.412835)
(-24.4202,24.4036,25) (-0.901196,0.0662703,-0.428316)
(-11.823,-15.8134,25) (-0.0335554,-0.0519502,-0.998086)
(-14.4353,-17.3522,25) (0.768119,-0.232558,-0.596582)
(16.1567,7.64583,25) (0.876873,-0.467553,-0.111751)
(7.06405,-1.59308,25) (0.277975,-0.76465,-0.581412)
(3.32051,-5.14916,25) (0.461229,-0.33492,-0.821642)
(8.55539,4.10955,25) (0.0715786,-0.185652,-0.980005)
(16.537,-24.476,25) (0.632144,0.58643,-0.506452)
(-0.816729,13.9665,25) (-0.0130804,-0.0358521,-0.999272)
(-23.2066,6.92156,25) (0.798145,-0.595461,-0.0916071)
(-0.414706,-9.48889,25) (0.989454,0.128359,-0.0671239)
(-19.0669,-11.3363,25) (0.768069,0.633521,-0.0933864)
(14.8166,22.4415,25) (-0.540916,-0.836289,-0.0896151)
(5.47235,-20.5252,25) (0.93306,-0.0778447,-0.351197)
(-18.6406,-2.98967,25) (0.254964,0.0224699,-0.966689)
(0.0281606,-5.57059,25) (-0.124837,-0.689511,-0.713436)
(-15.3696,-14.4564,25) (-0.533959,0.826854,-0.176633)
(-13.4812,-1.87938,25) (0.127627,-0.913307,-0.386758)
(22.072,-23.586,25) (0.943732,-0.200923,-0.262679)
(-19.6799,14.5643,25) (-0.734646,0.20164,-0.647794)
(-0.256677,-6.9407,25) (0.474724,0.0624914,-0.877914)
(14.6036,11.6887,25) (-0.602374,0.794268,-0.079274)
(2.47352,2.8105,25) (0.717767,-0.285347,-0.635128)
(22.1177,-12.6652,25) (-0.729269,0.629041,-0.26921)
(-2.75374,-6.35171,25) (-0.450785,0.846083,-0.284493)
(18.5017,20.3422,25) (-0.735205,-0.616512,-0.281758)
(16.1884,21.1737,25) (-0.760839,0.637226,-0.122752)
(7.06007,15.4947,25) (-0.69981,0.328295,-0.63442)
(3.30872,-23.3822,25) (-0.450431,-0.374637,-0.810407)
(9.46523,6.68536,25) (-0.695621,0.587552,-0.413393)
(14.4176,7.94221,25) (0.893698,0.0379305,-0.447063)
(-5.96982,2.3583,25) (-0.964881,0.17563,-0.195343)
(-16.9716,14.8493,25) (-0.74032,0.586454,-0.328629)
(-2.87486,-18.8407,25) (-0.850396,-0.423078,-0.312781)
(18.5075,-6.58807,25) (0.811505,-0.488037,-0.321372)
(-0.485759,6.11127,25) (-0.703755,-0.069334,-0.707052)
(5.91501,8.77788,25) (0.848614,-0.246985,-0.467816)
(10.2726,-1.24251,25) (-0.450929,0.0585457,-0.890638)
(-20.3656,-21.4178,25) (0.425428,-0.0462804,-0.903808)
(-19.5233,9.56007,25) (0.722691,-0.27989,-0.631964)
(17.56,-22.417,25) (-0.44029,-0.762499,-0.474067)
(-9.53097,11.6767,25) (0.891161,0.408677,-0.197017)
(-15.4387,3.67192,25) (-0.854519,-0.503827,-0.126319)
(-14.7042,-19.1248,25) (0.18032,-0.290816,-0.939633)
(8.61806,-13.8537,25) (-0.287873,0.381978,-0.878192)
(-21.7198,21.9896,25) (-0.19136,0.563478,-0.803663)
(-8.89951,-17.4546,25) (0.0894,0.943074,-0.320343)
(-7.34131,-16.4394,25) (-0.151875,-0.826312,-0.54235)
(3.52006,-9.66806,25) (-0.621071,0.781382,-0.0609388)
(18.4697,0.809482,25) (-0.659602,0.67071,-0.339226)
(13.1502,-11.6822,25) (0.532955,0.845268,-0.0384867)
(0.574394,-16.8644,25) (0.664664,-0.642368,-0.381556)
(-8.49041,-10.8868,25) (-0.400057,-0.654346,-0.641706)
(20.6354,-6.18941,25) (0.874784,-0.129072,-0.467005)
(17.0792,-7.93683,25) (0.762703,-0.639234,-0.098303)
(7.0778,20.5488,25) (0.289056,0.744015,-0.602401)
(1.8191,13.7113,25) (0.644578,0.764533,-0.00292391)
(-7.74561,10.6294,25) (0.0720073,-0.756893,-0.64956)
(-24.6786,0.00156032,25) (-0.334229,-0.198922,-0.921261)
(-21.3997,-19.09,25) (-0.523562,0.468288,-0.711751)
(-23.8993,-17.3589,25) (-0.0669761,-0.506904,-0.859396)
(-20.2505,0.151394,25) (0.0737683,0.304489,-0.949655)
(19.8556,24.0047,25) (0.339138,-0.939312,-0.0517477)
(-5.33249,22.6066,25) (-0.864493,-0.489592,-0.113805)
(-16.0681,4.55147,25) (-0.856323,0.392312,-0.335861)
(-3.50664,-12.4728,25) (-0.939879,0.179592,-0.290471)
(24.6368,-23.5423,25) (0.629632,0.563573,-0.534742)
(-6.72047,-24.7495,25) (-0.204054,0.145118,-0.968144)
(21.6467,-9.23905,25) (-0.05454,-0.481749,-0.87461)
(10.3257,8.62707,25) (-0.694213,-0.536353,-0.479994)
(-12.3808,-1.04127,25) (0.848027,0.523904,-0.0798399)
(-18.4954,-18.3326,25) (-0.916612,0.300508,-0.263663)
(-9.8967,17.9838,25) (-0.24934,-0.939784,-0.233742)
(7.51397,19.2078,25) (-0.847207,0.486036,-0.214498)
(-12.2924,0.451566,25) (0.795419,0.183732,-0.577538)
(-21.9012,9.91276,25) (0.197999,0.979557,-0.0355628)
(11.1475,-24.2453,25) (-0.361691,-0.709754,-0.604507)
(-16.1885,6.71641,25) (-0.846089,-0.129635,-0.517038)
(-23.0551,-17.2988,25) (0.544539,-0.634052,-0.54905)
(1.55032,4.8425,25) (-0.93251,-0.245437,-0.264926)
(6.79333,-5.81521,25) (-0.198321,-0.481627,-0.853642)
(16.2267,8.42432,25) (-0.730039,-0.645276,-0.225082)
(-7.9717,-23.4362,25) (0.443934,0.895985,-0.0115687)
(8.38002,-16.7137,25) (-0.556707,-0.0412111,-0.829686)
(-13.4451,15.3573,25) (0.871949,-0.484051,-0.0734841)
(10.1328,-21.7624,25) (-0.0995936,0.91113,-0.399904)
(-15.9683,-23.3685,25) (-0.700129,0.0805362,-0.70946)
(-12.082,-14.6632,25) (-0.759914,0.571041,-0.310552)
(8.26872,22.297,25) (0.865391,-0.499154,-0.0440981)
(-21.7104,-14.2502,25) (-0.906839,-0.0811739,-0.413586)
(1.38643,17.9624,25) (-0.893459,0.444609,-0.0636645)
(5.12576,-24.116,25) (-0.604121,-0.788431,-0.115817)
(16.2362,-6.63401,25) (0.430477,-0.902378,-0.0200601)
(20.4121,15.6554,25) (0.651162,0.678636,-0.339766)
(13.1206,16.4837,25) (-0.103909,0.1134,-0.988101)
(3.43117,21.3019,25) (-0.577561,-0.433141,-0.691963)
(11.8594,21.1425,25) (-0.39309,0.310059,-0.865646)
(-13.8659,12.2646,25) (-0.0355207,-0.846277,-0.531558)
(-15.5727,0.0792763,25) (-0.913517,0.404147,-0.0463874)
(19.1812,2.45206,25) (0.407063,0.905323,-0.121203)
(9.93264,-12.7738,25) (0.84992,0.410194,-0.330721)
(7.02342,13.0119,25) (-0.571347,-0.813299,-0.110035)
(10.2588,10.9921,25) (0.566155,0.823261,-0.0413372)
(-13.0589,22.2258,25) (-0.821788,-0.194686,-0.535501)
(22.2863,4.04679,25) (-0.653488,0.304928,-0.6928)
(-5.3983,5.32461,25) (-0.874193,-0.00675768,-0.485532)
(-15.3436,22.2123,25) (-0.226118,0.972779,-0.0507052)
(-6.89418,2.09196,25) (0.160298,-0.59364,-0.788604)
(7.9494,9.85775,25) (-0.925884,0.360685,-0.112453)
(-15.8664,-1.18729,25) (0.487921,0.852207,-0.188879)
(17.091,15.3285,25) (-0.572223,0.819507,-0.0311466)
(0.824531,-23.3539,25) (0.40871,0.611881,-0.677169)
(13.8494,-11.6787,25) (-0.694452,-0.719539,-0.000226335)
(-12.0238,24.303,25) (0.619407,0.412702,-0.667841)
(-2.18554,9.1722,25) (-0.0271803,-0.934622,-0.354603)
(13.074,18.5975,25) (0.909273,-0.232662,-0.345097)
(0.887382,8.6449,25) (0.62248,0.628988,-0.465718)
(15.4992,0.391248,25) (-0.4282,-0.536842,-0.726943)
(10.333,-4.71842,25) (0.926386,0.264872,-0.26768)
(-12.6016,-11.3135,25) (-0.784012,0.254222,-0.5663)
(-18.8743,3.86996,25) (-0.747656,-0.645026,-0.157962)
(14.3801,4.2549,25) (-0.585959,-0.741229,-0.327462)
(-7.49881,14.4505,25) (0.74307,-0.624709,-0.23997)
(-6.95311,-9.41952,25) (0.276087,-0.890596,-0.361407)
(22.9326,1.60256,25) (-0.393491,-0.839495,-0.374717)
(3.86743,22.8118,25) (-0.517006,-0.562767,-0.644979)
(-14.4137,-2.69911,25) (-0.604245,-0.589934,-0.535599)
(-14.9514,23.5741,25) (-0.318571,-0.934462,-0.15904)
(8.27957,-6.23139,25) (0.399888,0.887589,-0.228637)
(-17.9885,4.77125,25) (-0.247419,0.224206,-0.942611)
(-10.5914,1.12065,25) (0.203643,-0.811597,-0.547576)
(-16.2706,0.148735,25) (0.36122,-0.756037,-0.545828)
(-15.7797,-9.19175,25) (0.965075,-0.173176,-0.196569)
(-3.8497,22.4524,25) (0.311265,0.301765,-0.901139)
(2.88575,-9.26476,25) (-0.706496,0.608682,-0.361067)
(3.74438,-16.4598,25) (-0.795397,-0.073199,-0.601653)
(-16.6528,-14.1964,25) (-0.454605,-0.566952,-0.68695)
(12.274,21.0095,25) (0.242352,0.804969,-0.541563)
(-21.9851,-14.1351,25) (0.294835,0.942119,-0.159641)
(17.0048,17.6647,25) (0.0807736,0.963238,-0.25622)
(-19.9256,-6.22728,25) (-0.383925,-0.34638,-0.855934)
(-1.42727,-13.3785,25) (-0.49406,0.358733,-0.791969)
(-18.4944,15.2699,25) (0.0868222,0.364004,-0.927342)
(10.0813,-7.69014,25) (0.508181,-0.824888,-0.24761)
(6.88077,-23.3499,25) (0.040186,0.12651,-0.991151)
(-21.3368,-21.8449,25) (-0.0583196,-0.22425,-0.972785)
(-24.9361,-1.04088,25) (-0.168212,-0.896985,-0.408806)
(-12.2918,10.4492,25) (-0.584871,-0.661213,-0.469811)
(-17.8098,-9.64238,25) (-0.345582,0.130373,-0.929288)
(15.3514,-14.3387,25) (0.166638,-0.177511,-0.969908)
(-13.0504,21.9917,25) (0.0409211,-0.346911,-0.937005)
(0.378534,9.01328,25) (-0.319149,0.427885,-0.845611)
(-18.2121,14.7075,25) (0.0983955,-0.500574,-0.860084)
(-24.6803,-22.1488,25) (-0.205777,0.751792,-0.62647)
(16.9694,-5.56926,25) (0.464005,-0.251467,-0.84939)
(21.007,7.96311,25) (0.830986,0.556292,-0.00114552)
(22.2935,-6.19507,25) (0.762593,-0.591434,-0.262027)
(-3.17509,17.8556,25) (-0.288939,0.948379,-0.130737)
(16.2271,-6.58191,25) (0.227758,-0.950104,-0.21314)
(-1.83305,24.1293,25) (0.000774614,0.586205,-0.810163)
(22.5767,-4.50641,25) (-0.715332,0.199468,-0.66971)
(12.1901,-9.51172,25) (-0.994138,-0.100347,-0.0402533)
(-19.8119,4.33609,25) (-0.416415,-0.106646,-0.902898)
(13.2305,9.7274,25) (0.225875,0.65801,-0.718334)
(20.5405,-0.266577,25) (-0.0576471,-0.844522,-0.532409)
(10.2551,-13.4687,25) (-0.646086,0.0259216,-0.762825)
(5.61987,23.2772,25) (0.602684,-0.787656,-0.127942)
(-23.6256,24.3576,25) (-0.915213,-0.379745,-0.134828)
(18.7418,-24.9525,25) (-0.885925,0.390248,-0.250687)
(4.89347,1.04329,25) (-0.47743,-0.686582,-0.54833)
(-12.9285,18.8369,25) (0.526964,-0.220395,-0.820814)
(-22.203,12.5914,25) (-0.22129,-0.533422,-0.816389)
(-0.949232,-23.0033,25) (0.142346,0.0547442,-0.988302)
(-24.0493,-14.656,25) (0.0539175,0.0841049,-0.994997)
(-12.5443,-19.9614,25) (-0.389183,-0.855645,-0.341187)
(3.05697,19.3821,25) (-0.888103,-0.459092,-0.0225217)
(16.6607,12.9316,25) (-0.876934,0.328856,-0.350487)
(13.6277,19.8503,25) (-0.147026,-0.870947,-0.468865)
(-24.5478,-7.58067,25) (0.654745,0.426127,-0.624279)
(10.6278,6.58415,25) (-0.80907,-0.0801158,-0.582226)
(1.90377,18.3554,25) (-0.617826,0.768166,-0.167963)
(-22.3608,-10.1939,25) (-0.0817993,-0.779882,-0.620559)
(-7.89572,10.8628,25) (-0.11102,-0.106392,-0.988107)
(22.2861,-13.2764,25) (-0.581633,0.678167,-0.449214)
(-1.05802,-10.6423,25) (-0.73662,0.32836,-0.591245)
(4.68222,-21.5136,25) (0.252262,-0.690621,-0.677795)
(21.1356,21.0726,25) (0.953981,-0.258483,-0.15201)
(-21.3408,-23.3769,25) (0.0378304,-0.84705,-0.530166)
(4.78002,-23.1148,25) (-0.161111,-0.934309,-0.317979)
(-0.808707,11.539,25) (0.0749581,-0.660762,-0.746843)
(-9.7293,-24.2763,25) (-0.685339,-0.695984,-0.214284)
(-24.0741,-10.242,25) (-0.601609,0.781335,-0.166077)
(-10.1759,13.9392,25) (0.459519,-0.870008,-0.178687)
(-9.37169,24.6226,25) (-0.107829,-0.729956,-0.674935)
(-3.32188,-21.6376,25) (0.535373,-0.842473,-0.0601295)
(19.065,1.57627,25) (0.05764,-0.577669,-0.814234)
(-14.9303,-9.86007,25) (0.422034,0.563379,-0.710275)
(-22.387,18.7598,25) (0.138062,0.627072,-0.766629)
(12.3779,-11.9459,25) (0.790839,0.0161869,-0.61181)
(-11.5528,18.6134,25) (-0.87485,-0.391542,-0.285188)
(-6.40209,16.2477,25) (0.571549,0.33537,-0.748905)
(-20.4729,-23.8023,25) (-0.0801135,0.32988,-0.940617)
(1.59907,14.6095,25) (0.240121,-0.805282,-0.542091)
(-6.44969,11.5901,25) (-0.395202,0.903416,-0.166299)
(-23.2708,-7.1865,25) (0.778883,0.293782,-0.554107)
(-22.9241,-15.1928,25) (-0.885414,-0.307458,-0.348585)
(-1.77085,11.3788,25) (-0.60369,0.56743,-0.559983)
(16.0696,-2.89894,25) (0.0448105,-0.498055,-0.865987)
(23.8984,1.86309,25) (-0.0425596,0.702237,-0.71067)
(12.6036,23.6469,25) (0.881902,0.290583,-0.371227)
(-5.82859,-14.0932,25) (-0.10935,-0.0370568,-0.993312)
(-19.369,-1.50873,25) (-0.132406,0.944478,-0.300714)
(-11.6572,21.3426,25) (0.734268,0.485449,-0.474542)
(9.31021,12.0954,25) (-0.898144,-0.359745,-0.252827)
(-20.6021,24.9745,25) (-0.19666,-0.93369,-0.299245)
(18.3683,-5.20021,25) (0.14406,0.97291,-0.180811)
(18.9497,-8.63936,25) (-0.587848,-0.582619,-0.56124)
(2.91559,-9.74664,25) (-0.25051,0.287178,-0.92454)
(12.5519,-12.0617,25) (0.918582,0.04698,-0.392429)
(18.5744,-18.4757,25) (0.49153,-0.56404,-0.663519)
(23.9632,0.56245,25) (-0.496831,-0.850168,-0.17428)
(-0.890832,-18.5789,25) (0.192868,-0.738961,-0.645553)
(-24.9131,6.24442,25) (-0.11963,0.206987,-0.971002)
(14.7685,19.8059,25) (-0.625325,-0.741752,-0.242429)
(-1.99319,15.9526,25) (0.767965,-0.637283,-0.064034)
(-9.20925,-7.64144,25) (-0.533931,0.613552,-0.581783)
(23.5515,-2.31529,25) (-0.952321,-0.231086,-0.199209)
(11.1315,-24.6845,25) (-0.292154,0.203677,-0.934431)
(-9.66511,18.6627,25) (0.860004,-0.443207,-0.252904)
(1.24187,16.7832,25) (0.63863,0.597,-0.485534)
(22.9326,1.36913,25) (0.098638,0.494469,-0.863581)
(-19.2954,-16.4016,25) (-0.927456,0.0965731,-0.361247)
(-21.7003,4.19167,25) (-0.897789,0.43922,-0.0325766)
(-23.5425,5.75947,25) (0.268615,0.747306,-0.607766)
(-20.1778,1.75423,25) (0.607106,-0.791758,-0.0673975)
(23.6795,2.02325,25) (-0.343626,0.758978,-0.553059)
(17.1067,-19.1407,25) (0.45349,0.856778,-0.245516)
(20.8042,7.35571,25) (-0.174472,0.862637,-0.474781)
(-14.7584,7.28474,25) (-0.549293,-0.0890788,-0.830868)
(14.2176,-8.76803,25) (0.785755,-0.575723,-0.226125)
(-5.97866,18.9159,25) (-0.430073,-0.902781,-0.00483736)
(17.526,-8.49725,25) (-0.449659,0.438483,-0.778164)
(8.97009,23.3041,25) (0.698997,0.425081,-0.575073)
(8.65596,-18.7402,25) (0.0116499,0.869331,-0.494093)
