(-19.3039,-6.83136,25) (-0.0773781,0.901401,-0.426015)
(-9.35584,15.1047,25) (-0.233716,0.841725,-0.486699)
(7.8038,-7.85938,25) (0.200242,0.82873,-0.522599)
(-19.2049,-9.40316,25) (0.585355,0.189767,-0.788256)
(-6.10536,-18.3102,25) (-0.363314,-0.871944,-0.328201)
(-11.7475,-6.58614,25) (0.802952,-0.574114,-0.160192)
(-21.6242,-13.1577,25) (0.560097,-0.628662,-0.539514)
(6.49522,10.1779,25) (0.703326,-0.076706,-0.706717)
(20.7306,18.9941,25) (0.316433,0.900754,-0.297509)
(-20.2736,14.8671,25) (-0.697894,-0.710939,-0.0866624)
(18.882,11.9934,25) (-0.027566,-0.137311,-0.990144)
(20.1748,2.05899,25) (-0.818743,-0.573937,-0.0159921)
(16.6872,-13.4554,25) (0.880751,0.442145,-0.169662)
(-14.6001,-16.2546,25) (-0.802517,0.268582,-0.532758)
(20.8007,24.5058,25) (-0.575563,-0.817597,-0.0161964)
(19.6392,-8.93941,25) (0.786235,0.585227,-0.198353)
(-0.560366,-11.2904,25) (-0.350006,-0.14413,-0.925593)
(2.98282,-5.34325,25) (0.580112,-0.679785,-0.448735)
(-22.6028,12.3841,25) (0.687826,0.710076,-0.150623)
(4.4543,-7.5214,25) (0.620403,-0.674604,-0.400012)
(-19.1059,-5.8152,25) (0.110989,-0.7982,-0.592079)
(-4.23952,6.36219,25) (-0.263929,0.962787,-0.0581598)
(-8.29421,-0.681163,25) (-0.33502,0.117899,-0.934805)
(-22.8715,2.2617,25) (0.0826876,-0.795099,-0.600817)
(-12.2157,3.85684,25) (0.230037,-0.835136,-0.49963)
(-20.7146,-17.235,25) (0.688762,0.00817571,-0.724941)
(-2.86483,-20.0665,25) (-0.462651,0.345932,-0.816263)
(-11.9573,23.175,25) (-0.659367,0.0568023,-0.749673)
(-16.7815,11.5473,25) (-0.190298,-0.284302,-0.939659)
(-13.4091,3.72052,25) (0.945402,0.311002,-0.0974312)
(12.6519,22.258,25) (0.849899,-0.307434,-0.427967)
(14.7988,-22.1734,25) (-0.797771,-0.301546,-0.522142)
(-6.18471,0.26095,25) (0.764746,0.486186,-0.422832)
(-6.4209,4.35802,25) (-0.244751,-0.494022,-0.83429)
(13.3312,3.34604,25) (-0.538758,0.240493,-0.807405)
(-0.653555,-8.31543,25) (-0.223571,0.839335,-0.495512)
(23.2169,2.2829,25) (-0.92052,0.37481,-0.110274)
(-12.2505,-15.4387,25) (0.708909,-0.568065,-0.418031)
(12.5295,19.6997,25) (0.0533593,-0.905822,-0.420284)
(13.5851,-2.76744,25) (0.547114,-0.813484,-0.197255)
(16.8644,-10.6972,25) (-0.906276,0.235318,-0.351125)
(12.3977,-0.330105,25) (-0.909533,-0.0873887,-0.40634)
(17.9872,4.583,25) (0.804985,0.435852,-0.402533)
(-10.5003,12.3253,25) (0.229283,-0.370268,-0.900184)
(23.5041,15.0514,25) (-0.921108,0.3106,-0.234706)
(5.19932,9.60058,25) (-0.860324,-0.100584,-0.499725)
(-22.5061,-22.0207,25) (0.145307,-0.989206,-0.0188932)
(22.2084,-14.7831,25) (-0.133285,0.889312,-0.437446)
(24.7205,6.54418,25) (0.164703,-0.785334,-0.596761)
(-18.0395,6.95119,25) (-0.132663,0.734411,-0.665614)
(11.3363,-20.3738,25) (0.978536,-0.164731,-0.123823)
(-4.24122,2.59833,25) (-0.875627,-0.427406,-0.224946)
(2.7364,24.3702,25) (-0.011201,-0.365372,-0.930794)
(-24.2856,-15.211,25) (-0.380984,0.608871,-0.695793)
(-20.9005,-11.6777,25) (-0.548488,0.0832287,-0.832006)
(-21.3069,-6.04079,25) (-0.763845,0.608861,-0.214078)
(17.4344,8.11575,25) (-0.0485115,0.0508427,-0.997528)
(9.02707,14.005,25) (-0.64061,-0.497305,-0.58507)
(-16.8126,-7.04405,25) (-0.512938,0.83696,-0.190769)
(-19.8275,-21.5378,25) (0.934263,-0.0965941,-0.343253)
(-23.012,-10.8525,25) (-0.345206,-0.841015,-0.416565)
(-15.6653,11.7597,25) (0.936231,-0.330761,-0.118608)
(-3.23329,4.51438,25) (0.863472,0.502507,-0.0436207)
(-7.07725,3.42986,25) (0.708613,-0.293844,-0.641501)
(-4.61495,-13.4653,25) (-0.785496,0.475596,-0.395986)
(23.1088,1.23864,25) (-0.4955,-0.58265,-0.644204)
(-14.1572,6.71675,25) (-0.720956,0.522386,-0.455341)
(10.9074,-13.3569,25) (0.414434,-0.256017,-0.873327)
(-6.38031,8.57341,25) (-0.665127,-0.677476,-0.314058)
(12.3046,-17.9829,25) (-0.0248074,-0.902581,-0.429806)
(0.849637,-10.7711,25) (0.167183,0.985637,-0.0238486)
(2.48813,-24.9195,25) (0.0588227,0.920157,-0.387106)
(8.42073,4.24562,25) (0.551467,0.574779,-0.604577)
(16.1609,11.3491,25) (0.74374,0.188211,-0.641427)
(-5.81521,-6.36887,25) (-0.387092,-0.686087,-0.615991)
(14.4649,12.061,25) (-0.28855,0.0573128,-0.955748)
(19.4894,-12.0915,25) (-0.527784,0.80349,-0.275406)
(-17.4864,-21.5132,25) (-0.0549778,-0.889684,-0.453256)
(-11.2284,24.8007,25) (-0.968601,0.227493,-0.100293)
(-0.399551,10.1879,25) (0.314574,0.752476,-0.578639)
(-4.99732,-21.0042,25) (-0.0460496,-0.793171,-0.607256)
(-4.62412,6.94083,25) (-0.0565374,0.19827,-0.978516)
(18.3725,19.6554,25) (-0.354073,-0.174489,-0.918796)
(10.8361,9.70733,25) (-0.587982,-0.611923,-0.528987)
(-9.52849,0.387112,25) (-0.684318,-0.656757,-0.316825)
(22.9928,-15.6905,25) (-0.350157,0.933155,-0.0813156)
(-23.2555,-15.3497,25) (-0.16415,-0.201641,-0.965606)
(1.065,-3.75952,25) (0.592871,0.800472,-0.0880249)
(-15.2522,22.3615,25) (-0.621741,-0.706633,-0.337799)
(7.03081,-21.4131,25) (-0.842614,-0.298001,-0.44855)
(-19.2143,15.4479,25) (0.834642,0.276595,-0.476307)
(-4.30451,2.22606,25) (-0.676692,-0.450857,-0.582079)
(11.9848,-24.3684,25) (0.455664,0.515485,-0.725703)
(11.6788,-2.26925,25) (-0.711579,0.68111,-0.172467)
(0.551961,18.9656,25) (-0.732589,-0.654437,-0.187152)
(-1.75248,10.0554,25) (-0.539215,-0.254307,-0.802854)
(10.6392,19.9996,25) (0.635072,0.482206,-0.603458)
(-17.4907,14.0566,25) (0.519918,0.378691,-0.765688)
(-1.38992,13.1888,25) (-0.493455,-0.170206,-0.852955)
(3.28472,10.5741,25) (-0.228161,0.970121,-0.0825058)
(5.65174,24.3821,25) (0.154819,0.842759,-0.515547)
(15.4616,-8.96628,25) (0.104624,-0.763461,-0.637324)
(11.5284,1.70591,25) (-0.0638852,0.994306,-0.0852844)
(-8.02638,20.9195,25) (0.880419,0.369491,-0.297219)
(18.7275,-8.8358,25) (-0.509502,0.592081,-0.624377)
(-19.6829,8.24096,25) (0.715136,-0.148479,-0.683033)
(24.6109,13.2936,25) (-0.790695,-0.494422,-0.361038)
(6.637,-14.7878,25) (0.453502,0.667614,-0.590447)
(12.4454,16.9216,25) (-0.407785,0.8282,-0.384442)
(-2.13328,-15.0071,25) (0.474439,-0.0571213,-0.878433)
(-11.5088,8.40064,25) (-0.942251,-0.0518828,-0.330864)
(-1.4289,-4.78553,25) (-0.163871,-0.680792,-0.71391)
(20.6647,2.72141,25) (0.528061,-0.112065,-0.84178)
(12.9785,9.58416,25) (-0.129449,0.924554,-0.358391)
(4.52909,-13.5073,25) (-0.315558,0.260243,-0.912522)
(-9.06791,-24.4137,25) (0.378807,0.0975733,-0.920318)
(-21.3316,9.35798,25) (0.629369,0.775835,-0.0444276)
(-10.3047,-10.2153,25) (-0.321902,0.16186,-0.932835)
(-1.39294,-1.89706,25) (-0.062368,0.9036,-0.423812)
(-9.94942,-3.93181,25) (0.695468,-0.415276,-0.586405)
(5.08013,13.4405,25) (0.425937,0.372688,-0.824428)
(-18.9823,-17.2433,25) (-0.476946,0.87795,-0.041553)
(-0.0203044,-2.02574,25) (0.562178,0.537316,-0.628687)
(-20.5556,-19.7275,25) (0.511376,-0.859331,-0.00668258)
(-6.08156,9.22548,25) (-0.676064,0.235379,-0.698237)
(-13.3785,-6.39019,25) (0.397692,-0.877977,-0.266452)
(-20.8009,-12.2861,25) (-0.296384,-0.827238,-0.477319)
(13.2298,9.1204,25) (0.416958,0.908765,-0.017112)
(-17.6462,5.83798,25) (-0.470128,0.647802,-0.599444)
(-16.8444,2.55852,25) (0.302146,0.500558,-0.811264)
(-9.65038,18.6436,25) (-0.719165,0.593822,-0.360801)
(3.85704,-17.5828,25) (-0.440594,0.868689,-0.2264)
(16.4556,7.73195,25) (0.994254,-0.106379,-0.0119243)
(-5.25807,-15.2574,25) (-0.932,-0.302071,-0.200321)
(15.08,-22.0716,25) (-0.0748541,0.480222,-0.873947)
(-15.109,15.4147,25) (0.68674,-0.706555,-0.170786)
(-17.8994,-3.49167,25) (-0.59344,-0.18357,-0.783665)
(-1.34606,-19.4231,25) (0.354446,0.840965,-0.408835)
(-9.37894,-10.4882,25) (-0.383871,-0.436685,-0.813603)
(15.1604,8.33521,25) (0.778847,-0.406228,-0.477887)
(-4.0905,-8.93453,25) (0.777493,0.544196,-0.315205)
(-19.9828,3.67217,25) (-0.393358,-0.848841,-0.353184)
(9.8167,-19.1251,25) (0.424915,-0.879182,-0.215608)
(8.19185,-8.43627,25) (0.793919,-0.584643,-0.166987)
(15.2039,-6.46863,25) (0.293233,-0.354375,-0.887937)
(8.54058,-19.9676,25) (-0.492345,-0.102464,-0.864348)
(-14.9753,2.79705,25) (0.847488,-0.0265938,-0.530148)
(23.3456,12.8718,25) (0.700298,0.580806,-0.415026)
(24.4782,6.43175,25) (0.536048,-0.759988,-0.367519)
(-14.7945,-23.7543,25) (-0.967753,0.172891,-0.183203)
(17.0782,2.93422,25) (0.267748,-0.919161,-0.288883)
(-12.0064,-5.49414,25) (-0.811828,0.515543,-0.274137)
(-22.6818,12.4936,25) (0.972236,-0.234001,-0.0010369)
(-10.8551,18.5647,25) (-0.141501,0.244332,-0.959312)
(8.41279,-19.096,25) (-0.382736,0.0176734,-0.923689)
(-21.4121,15.9662,25) (-0.730644,0.651694,-0.203602)
(-3.37247,-10.1916,25) (-0.663562,0.733622,-0.146578)
(16.0982,24.3485,25) (0.310848,-0.36028,-0.879529)
(8.01657,3.07953,25) (0.691133,-0.616785,-0.376711)
(17.0211,0.749302,25) (-0.899272,-0.26758,-0.345992)
(-11.981,-24.5496,25) (0.536692,-0.792627,-0.289314)
(-1.71241,-6.15036,25) (-0.475826,-0.211727,-0.853675)
(17.4664,-14.4179,25) (0.918509,-0.153775,-0.364273)
(9.72998,18.2848,25) (-0.573503,-0.678551,-0.45898)
(-22.3608,-10.1939,25) (-0.0817993,-0.779882,-0.620559)
(10.8628,-4.16706,25) (-0.106869,-0.992537,-0.0587274)
(-19.6628,9.06728,25) (0.351195,-0.332986,-0.87509)
(-23.9453,-3.11145,25) (0.978098,-0.193441,-0.0768396)
(11.2781,10.2003,25) (0.0633998,-0.683259,-0.727419)
(-5.78075,-21.677,25) (-0.314362,-0.771541,-0.553083)
(2.78124,-8.86221,25) (-0.47635,-0.265794,-0.838119)
(18.0316,-2.91134,25) (-0.180472,0.95022,-0.253991)
(2.01137,1.2712,25) (-0.35501,0.930244,-0.0928093)
(-1.37309,-19.8891,25) (0.5535,0.832214,-0.0325269)
(-23.4088,10.8527,25) (0.51037,-0.553404,-0.65823)
(22.9048,-20.5759,25) (0.873687,0.254867,-0.414383)
(13.1415,-21.5699,25) (-0.292803,0.639841,-0.710542)
(1.86693,-15.1962,25) (0.378862,-0.899658,-0.216978)
(-21.3566,19.2461,25) (0.438547,-0.498134,-0.748023)
(13.2147,-2.06843,25) (0.288302,0.92733,-0.238622)
(-21.3909,3.90375,25) (0.507538,0.822617,-0.256333)
(3.94359,22.3799,25) (-0.365752,0.913545,-0.177935)
(0.801525,-24.5657,25) (0.099243,0.401704,-0.910376)
(-10.2553,-24.9132,25) (-0.679565,-0.71243,-0.175028)
(4.56047,1.60313,25) (0.515237,0.447751,-0.730788)
(6.03764,1.38095,25) (0.814545,-0.457517,-0.356644)
(-15.2421,-5.12213,25) (0.69761,0.687272,-0.20248)
(-0.0445938,12.4797,25) (0.539903,-0.742614,-0.396269)
(14.5727,-13.3654,25) (-0.179497,0.835579,-0.519219)
(-5.76064,-19.5818,25) (0.933516,0.341313,-0.109789)
(-24.6744,3.03933,25) (-0.506861,-0.732656,-0.454211)
(-13.776,1.53555,25) (0.713392,-0.0427004,-0.699463)
(4.62788,12.5853,25) (0.920683,0.0746212,-0.383112)
(-8.58931,17.1067,25) (-0.678871,0.583295,-0.445983)
(24.05,-2.52161,25) (0.0235781,-0.857823,-0.513403)
(-11.9887,10.7506,25) (0.0912852,0.559478,-0.823803)
(-17.9887,18.4522,25) (-0.249833,-0.0065385,-0.968267)
(-9.89415,23.6082,25) (-0.61016,0.749158,-0.257812)
(-20.236,-11.1791,25) (-0.609687,0.618991,-0.495108)
(10.9209,8.11288,25) (0.110769,0.989553,-0.0922796)
(3.57919,7.12602,25) (-0.330442,-0.321813,-0.887268)
(-23.0305,-2.39654,25) (-0.942602,-0.165212,-0.290185)
(8.57599,12.9828,25) (0.451358,0.860832,-0.235038)
(-6.37228,16.2086,25) (-0.121257,0.626417,-0.769999)
(-21.9298,-2.85392,25) (0.0713898,-0.996104,-0.0517685)
(-4.71019,-17.6112,25) (-0.957993,-0.0289268,-0.285329)
(2.32025,22.3293,25) (0.921842,-0.22912,-0.312587)
(-17.093,-1.06894,25) (0.755582,-0.0456169,-0.653464)
(2.07626,7.28046,25) (-0.462538,-0.319904,-0.826874)
(-8.18591,19.531,25) (0.10063,-0.545346,-0.832148)
(13.9598,4.56451,25) (0.801089,0.597844,-0.028979)
(-12.1541,-3.01375,25) (-0.798149,0.0810787,-0.59698)
(17.3967,-17.1976,25) (0.150652,0.917994,-0.366865)
(-7.60912,12.1384,25) (-0.669632,0.516798,-0.533397)
(-21.4112,3.41245,25) (0.923127,-0.0446867,-0.38189)
(16.0638,-16.1971,25) (0.965189,-0.200678,-0.167747)
(-17.749,-4.90843,25) (0.275811,-0.674196,-0.685119)
(15.1488,3.4238,25) (0.254447,-0.866171,-0.430122)
(-16.342,15.7062,25) (0.604155,0.441214,-0.663572)
(-16.2403,8.66111,25) (0.832727,-0.539896,-0.12279)
(-11.2411,-3.42245,25) (0.834456,-0.0524066,-0.548577)
(8.23681,20.0766,25) (-0.475592,-0.692928,-0.541907)
(-4.20651,-20.1371,25) (0.776256,-0.212624,-0.59348)
(-7.73482,-5.85947,25) (-0.339153,0.910368,-0.237076)
(24.2092,-22.5309,25) (0.304807,0.56364,-0.767725)
(14.8891,-11.0774,25) (-0.68994,-0.574014,-0.44101)
(-1.54924,-12.3533,25) (-0.446563,0.801548,-0.397621)
(17.27,22.074,25) (-0.268776,0.627986,-0.730337)
(3.64313,7.42668,25) (-0.680255,-0.706575,-0.194946)
(22.5363,-3.66307,25) (-0.400252,-0.399291,-0.824842)
(-2.43242,17.624,25) (0.0732282,-0.737069,-0.671838)
(-21.9196,10.4083,25) (0.391218,-0.223546,-0.892735)
(-3.61728,-22.7055,25) (-0.129555,0.893447,-0.430079)
(-6.92963,12.0464,25) (0.769755,-0.213264,-0.601661)
(-2.59877,-20.164,25) (0.0368367,-0.00147546,-0.99932)
(16.5776,22.5683,25) (-0.234635,-0.385565,-0.892348)
(22.807,9.87543,25) (-0.38946,-0.909585,-0.144831)
(-6.05016,7.78482,25) (-0.212767,-0.809977,-0.546504)
(10.585,-1.89964,25) (-0.745219,0.170024,-0.64478)
(-11.1682,18.4069,25) (-0.520203,0.041897,-0.853014)
(22.0118,-11.6014,25) (0.716958,-0.697056,-0.00912828)
(-21.4824,22.8723,25) (-0.468861,-0.181288,-0.864467)
(8.70006,4.19623,25) (-0.0616382,0.945211,-0.320588)
(22.732,23.5055,25) (-0.449061,0.689994,-0.567673)
(-20.6617,-9.60426,25) (0.722116,0.212695,-0.658263)
(-20.8385,21.881,25) (0.544478,0.711013,-0.444977)
(13.1901,-21.9122,25) (0.16872,-0.964836,-0.201557)
(-24.2939,-19.3818,25) (-0.235204,0.553025,-0.799276)
(19.2438,-22.6185,25) (0.692912,0.210384,-0.689646)
(20.702,-24.8267,25) (-0.551197,0.81006,-0.199959)
(19.5437,-23.7655,25) (0.838395,0.0160648,-0.544826)
(10.262,-2.54363,25) (-0.819728,0.13032,-0.55773)
(-4.46673,-8.81671,25) (-0.144043,-0.650785,-0.745473)
(-0.226174,4.06233,25) (0.729055,-0.0225981,-0.684082)
(13.6858,-2.84012,25) (-0.965884,-0.0594105,-0.252067)
(-18.9066,11.7998,25) (-0.688947,-0.684626,-0.237991)
(-18.744,-23.233,25) (0.130566,-0.837173,-0.531125)
(11.818,-24.2452,25) (-0.6195,0.33421,-0.710298)
(3.87518,-8.41747,25) (0.58913,0.148159,-0.794339)
(19.1977,-4.54558,25) (-0.574024,-0.125051,-0.809233)
(21.478,-4.30752,25) (-0.493247,0.868873,-0.0420375)
(-2.77388,15.7336,25) (-0.841004,-0.468539,-0.270523)
(-5.52412,-13.1346,25) (-0.649117,-0.75534,-0.090051)
(-10.808,7.71196,25) (-0.786225,0.616762,-0.0381563)
(-23.1818,7.44088,25) (0.570466,-0.682267,-0.457253)
(-16.2092,-3.81001,25) (0.251238,0.830968,-0.496359)
(5.17897,-15.7999,25) (0.828821,-0.547015,-0.117607)
(20.4246,11.3118,25) (-0.48174,-0.411178,-0.77386)
(-12.9427,-3.23799,25) (0.00431975,0.202391,-0.979295)
(-16.1699,-16.6843,25) (-0.389266,0.747935,-0.537647)
(-7.62433,5.35715,25) (0.151967,0.0333419,-0.987823)
(2.76149,15.3546,25) (0.937199,0.300318,-0.17739)
(-1.06467,24.7661,25) (0.220535,-0.0261894,-0.975027)
(-4.81672,15.0327,25) (0.107943,0.787978,-0.606168)
(13.6637,-6.11824,25) (0.873818,-0.0486016,-0.483818)
(5.33174,-5.60881,25) (-0.531206,-0.624007,-0.573093)
(23.3723,-17.6647,25) (-0.548045,0.29403,-0.783067)
(-4.9525,-10.0421,25) (0.334163,0.51965,-0.78632)
(-12.6164,-17.7232,25) (0.42327,-0.0178289,-0.905828)
(-9.1474,-13.3636,25) (-0.965856,-0.25504,-0.0455625)
(-0.167647,-11.6633,25) (0.555477,0.198508,-0.80749)
(23.3533,-10.3162,25) (0.98969,-0.00560729,-0.143119)
(-12.6493,0.746357,25) (0.729573,-0.664165,-0.16312)
(-0.463536,-22.7761,25) (0.601927,-0.686646,-0.407678)
(-20.2061,9.90551,25) (0.156656,-0.784599,-0.599885)
(20.2553,11.3109,25) (0.0596416,-0.879274,-0.472568)
(-10.049,-8.84577,25) (0.199723,0.192809,-0.960695)
(17.8303,16.4604,25) (0.479878,0.603334,-0.63695)
(2.70464,11.5542,25) (0.7064,-0.564848,-0.426551)
(23.553,18.5933,25) (-0.96993,-0.0196345,-0.242589)
